Quote ID,Product,Kw,Unit Price,Qty,Subtotal Price,Gross Margin Rate ,"Convert to Order (0:Success, 1:Fail)",Energy grant amount,Competitor A,Competitor B,Competitor C
Q-10930,H1,37.0,393336.0,1,393336.0,0.48710000000000003,1,222000,360000.0,,
Q-10931,J1,55.0,717008.5,1,717008.5,0.365,1,181500,620000.0,,
Q-10936,I1,22.0,261612.0,1,261612.0,0.3829,1,132000,240000.0,,
Q-10938,A1,15.0,244620.0,1,244620.0,0.3443,1,90000,170000.0,,
Q-10941,I1,22.0,468000.0,1,468000.0,0.6556000000000001,1,132000,240000.0,,
Q-10942,I1,22.0,279864.0,1,279864.0,0.4232,1,132000,240000.0,,
Q-10953,Q,7.5,260000.0,1,260000.0,0.4729,1,45000,130000.0,,
Q-10953,W,11.0,290000.0,1,290000.0,0.4729,1,66000,,,
Q-10961,A1,15.0,228825.0,1,228825.0,0.3045,1,90000,170000.0,,
Q-10970,W,11.0,166750.0,1,166750.0,0.1063,1,66000,,,
Q-10989,H1,37.0,395928.0,1,395928.0,0.4904,1,222000,360000.0,,
Q-11009,J1,55.0,1173500.0,1,1173500.0,0.612,1,181500,620000.0,,
Q-11022,D1,200.0,2778400.0,1,2778400.0,0.3678,1,960000,,,2000000.0
Q-11031,H1,37.0,393336.0,1,393336.0,0.48710000000000003,1,222000,360000.0,,
Q-11040,I1,22.0,269848.8,1,269848.8,0.4018,0,132000,240000.0,,
Q-11053,H1,37.0,368128.8,1,368128.8,0.452,0,222000,360000.0,,
Q-11058,I1,22.0,285948.0,1,285948.0,0.4354,1,132000,240000.0,,
Q-11067,A1,15.0,245835.0,1,245835.0,0.3475,1,90000,170000.0,,
Q-11071,W,11.0,166750.0,1,166750.0,0.1063,1,66000,,,
Q-11072,O1,75.0,729159.6,1,729159.6,0.3677,1,375000,760000.0,900000.0,
Q-06563,I1,22.0,468000.0,2,936000.0,0.6551,1,132000,240000.0,,
Q-11102,Y,150.0,3752700.0,1,3752700.0,0.6327,1,720000,,,
Q-11121,I1,22.0,279864.0,1,279864.0,0.4232,1,132000,240000.0,,
Q-11147,I1,22.0,279864.0,1,279864.0,0.4232,1,132000,240000.0,,
Q-11156,H1,37.0,648000.0,1,648000.0,0.6887000000000001,1,222000,360000.0,,
Q-11169,J1,55.0,1173500.0,1,1173500.0,0.612,1,181500,620000.0,,
Q-11167,W,11.0,176030.0,1,176030.0,0.4861,1,66000,,,
Q-11176,I1,22.0,264420.0,1,264420.0,0.6551,1,132000,240000.0,,
Q-11185,I1,22.0,268538.4,1,268538.4,0.3979,0,132000,240000.0,,
Q-11190,N1,75.0,736986.0,2,1473972.0,0.39270000000000005,1,375000,760000.0,900000.0,
Q-11192,N1,75.0,736986.0,1,736986.0,0.39270000000000005,1,375000,760000.0,900000.0,
Q-11199,N1,75.0,580588.44,1,580588.44,0.2288,0,375000,760000.0,900000.0,
Q-11207,I1,22.0,180507.6,2,361015.2,0.1057,0,132000,240000.0,,
Q-11209,I1,22.0,279864.0,1,279864.0,0.424,1,132000,240000.0,,
Q-11214,I1,22.0,279864.0,1,279864.0,0.424,1,132000,240000.0,,
Q-11217,I1,22.0,175172.4,3,525517.2,0.07780000000000001,0,132000,240000.0,,
Q-11217,I1,22.0,175032.0,11,1925352.0,0.07780000000000001,0,132000,240000.0,,
Q-11167,W,11.0,290000.0,1,290000.0,0.4861,1,66000,,,
Q-11221,W,11.0,290000.0,1,290000.0,0.4861,1,66000,,,
Q-11224,W,11.0,175160.0,1,175160.0,0.1492,1,66000,,,
Q-11227,H1,37.0,393336.0,1,393336.0,0.48710000000000003,1,222000,360000.0,,
Q-11228,H1,37.0,393336.0,1,393336.0,0.48710000000000003,1,222000,360000.0,,
Q-11245,I1,22.0,180039.6,1,180039.6,0.1033,0,132000,240000.0,,
Q-11246,I1,22.0,180039.6,1,180039.6,0.1033,0,132000,240000.0,,
Q-11247,I1,22.0,175032.0,1,175032.0,0.07769999999999999,0,132000,240000.0,,
Q-11248,I1,22.0,175032.0,1,175032.0,0.07769999999999999,0,132000,240000.0,,
Q-11249,I1,22.0,175032.0,1,175032.0,0.07769999999999999,0,132000,240000.0,,
Q-11251,I1,22.0,175032.0,1,175032.0,0.07769999999999999,0,132000,240000.0,,
Q-11252,I1,22.0,175032.0,1,175032.0,0.07769999999999999,0,132000,240000.0,,
Q-11253,H1,37.0,400000.0,1,400000.0,0.49560000000000004,0,222000,360000.0,,
Q-11254,I1,22.0,175032.0,1,175032.0,0.07769999999999999,0,132000,240000.0,,
Q-11255,I1,22.0,175032.0,1,175032.0,0.07769999999999999,0,132000,240000.0,,
Q-11256,I1,22.0,175032.0,1,175032.0,0.07769999999999999,0,132000,240000.0,,
Q-11257,I1,22.0,175032.0,1,175032.0,0.07769999999999999,0,132000,240000.0,,
Q-11263,H1,37.0,395928.0,1,395928.0,0.4904,0,222000,360000.0,,
Q-11265,J1,55.0,460886.0,4,1843544.0,0.0475,0,181500,620000.0,,
Q-11260,A1,15.0,280762.0,1,280762.0,0.4081,0,90000,170000.0,,
Q-11264,G,150.0,1779940.8,1,1779940.8,0.2798,0,615000,,,
Q-11269,I1,22.0,282672.0,1,282672.0,0.4289,1,132000,240000.0,,
Q-11291,I1,22.0,279864.0,1,279864.0,0.4232,1,132000,240000.0,,
Q-11296,I1,22.0,190008.0,1,190008.0,0.15039999999999998,0,132000,240000.0,,
Q-11299,I1,22.0,242190.0,1,242190.0,0.33340000000000003,0,132000,240000.0,,
Q-11298,I1,22.0,180039.6,6,1080237.6,0.1033,0,132000,240000.0,,
Q-11298,I1,22.0,180039.6,4,720158.4,0.1033,0,132000,240000.0,,
Q-11300,H1,37.0,387504.0,1,387504.0,0.4794,1,222000,360000.0,,
Q-11305,W,11.0,290000.0,1,290000.0,0.4861,1,66000,,,
Q-11318,H1,37.0,354002.4,1,354002.4,0.4301,0,222000,360000.0,,
Q-11325,I1,22.0,279864.0,1,279864.0,0.4232,1,132000,240000.0,,
Q-11330,I1,22.0,187527.6,2,375055.2,0.1391,0,132000,240000.0,,
Q-11333,Q,7.5,157040.0,1,157040.0,0.051,1,45000,130000.0,,
Q-11349,I1,22.0,264420.0,1,264420.0,0.39039999999999997,1,132000,240000.0,,
Q-11357,I1,22.0,261612.0,1,261612.0,0.3771,1,132000,240000.0,,
Q-11359,I1,22.0,187995.6,2,375991.2,0.1406,0,132000,240000.0,,
Q-11359,I1,22.0,187527.6,1,187527.6,0.1406,0,132000,240000.0,,
Q-11369,I1,22.0,175032.0,1,175032.0,0.07769999999999999,0,132000,240000.0,,
Q-11371,I1,22.0,175032.0,1,175032.0,0.07769999999999999,0,132000,240000.0,,
Q-11373,I1,22.0,175032.0,1,175032.0,0.07769999999999999,0,132000,240000.0,,
Q-11374,I1,22.0,175032.0,1,175032.0,0.07769999999999999,0,132000,240000.0,,
Q-11375,I1,22.0,187012.8,0,0.0,0.1368,0,132000,240000.0,,
Q-11376,I1,22.0,175032.0,1,175032.0,0.07769999999999999,0,132000,240000.0,,
Q-11377,I1,22.0,179992.8,4,719971.2,0.10310000000000001,0,132000,240000.0,,
Q-11377,I1,22.0,179992.8,2,359985.6,0.10310000000000001,0,132000,240000.0,,
Q-11378,I1,22.0,175032.0,1,175032.0,0.07769999999999999,0,132000,240000.0,,
Q-11380,I1,22.0,175032.0,1,175032.0,0.07769999999999999,0,132000,240000.0,,
Q-11379,I1,22.0,279864.0,1,279864.0,0.4232,1,132000,240000.0,,
Q-11383,I1,22.0,175032.0,1,175032.0,0.07769999999999999,0,132000,240000.0,,
Q-11384,I1,22.0,279864.0,1,279864.0,0.4232,1,132000,240000.0,,
Q-11385,I1,22.0,175032.0,1,175032.0,0.07769999999999999,0,132000,240000.0,,
Q-11386,I1,22.0,261612.0,1,261612.0,0.3771,1,132000,240000.0,,
Q-11387,I1,22.0,279864.0,1,279864.0,0.4232,1,132000,240000.0,,
Q-11389,I1,22.0,182332.8,1,182332.8,0.11460000000000001,0,132000,240000.0,,
Q-11364,I1,22.0,230000.0,1,230000.0,0.34840000000000004,1,132000,240000.0,,
Q-11388,I1,22.0,183596.4,2,367192.8,0.1124,0,132000,240000.0,,
Q-11391,I1,22.0,261612.0,2,523224.0,0.3771,0,132000,240000.0,,
Q-11337,W,11.0,175160.0,1,175160.0,0.1492,1,66000,,,
Q-11398,I1,22.0,264420.0,1,264420.0,0.6551,1,132000,240000.0,,
Q-11404,I1,22.0,180039.6,5,900198.0,0.1033,0,132000,240000.0,,
Q-11406,I1,22.0,282672.0,1,282672.0,0.4289,1,132000,240000.0,,
Q-11412,I1,22.0,264420.0,1,264420.0,0.3895,1,132000,240000.0,,
Q-11414,I1,22.0,174985.2,2,349970.4,0.0774,0,132000,240000.0,,
Q-11414,I1,22.0,174985.2,2,349970.4,0.0774,0,132000,240000.0,,
Q-11377,I1,22.0,179992.8,5,899964.0,0.10310000000000001,0,132000,240000.0,,
Q-11377,I1,22.0,179992.8,5,899964.0,0.10310000000000001,0,132000,240000.0,,
Q-11414,I1,22.0,174985.2,16,2799763.2,0.0774,0,132000,240000.0,,
Q-11414,I1,22.0,174985.2,4,699940.8,0.0774,0,132000,240000.0,,
Q-11428,N1,75.0,740899.2,1,740899.2,0.396,1,375000,760000.0,900000.0,
Q-11424,I1,22.0,220000.0,1,220000.0,0.41009999999999996,0,132000,240000.0,,
Q-11430,N1,75.0,740899.2,1,740899.2,0.3957,1,375000,760000.0,900000.0,
Q-11414,I1,22.0,174985.2,2,349970.4,0.0774,0,132000,240000.0,,
Q-11414,I1,22.0,174985.2,4,699940.8,0.0774,0,132000,240000.0,,
Q-11435,A1,15.0,405000.0,1,405000.0,0.607,1,90000,170000.0,,
Q-11438,A1,15.0,228825.0,1,228825.0,0.299,0,90000,170000.0,,
Q-11439,H1,37.0,366120.0,1,366120.0,0.449,1,222000,360000.0,,
Q-11441,I1,22.0,187527.6,2,375055.2,0.1393,0,132000,240000.0,,
Q-11441,I1,22.0,187621.2,1,187621.2,0.1393,0,132000,240000.0,,
Q-11444,N1,75.0,796988.4,1,796988.4,0.4382,1,375000,760000.0,900000.0,
Q-11375,I1,22.0,187012.8,2,374025.6,0.1368,0,132000,240000.0,,
Q-11375,I1,22.0,187012.8,2,374025.6,0.1368,0,132000,240000.0,,
Q-09905,H1,37.0,350000.0,1,350000.0,0.4236,0,222000,360000.0,,
Q-11450,I1,22.0,174985.2,5,874926.0,0.0774,0,132000,240000.0,,
Q-11450,I1,22.0,174985.2,3,524955.6,0.0774,0,132000,240000.0,,
Q-07844,H1,37.0,470000.0,1,470000.0,0.5707,0,222000,360000.0,,
Q-11462,W,11.0,173420.0,1,173420.0,0.1407,1,66000,,,
Q-11466,W,11.0,173420.0,1,173420.0,0.1407,1,66000,,,
Q-11467,H1,37.0,371822.4,1,371822.4,0.4303,0,222000,360000.0,,
Q-11450,I1,22.0,174985.2,5,874926.0,0.0774,0,132000,240000.0,,
Q-11450,I1,22.0,174985.2,3,524955.6,0.0774,0,132000,240000.0,,
Q-11450,I1,22.0,174985.2,10,1749852.0,0.0774,0,132000,240000.0,,
Q-11450,I1,22.0,174985.2,4,699940.8,0.0774,0,132000,240000.0,,
Q-11491,H1,37.0,366120.0,1,366120.0,0.449,1,222000,360000.0,,
Q-11492,I1,22.0,185000.4,5,925002.0,0.1274,0,132000,240000.0,,
Q-11492,I1,22.0,185000.4,4,740001.6,0.1274,0,132000,240000.0,,
Q-11507,K,37.0,555000.0,1,555000.0,0.4507,1,190920,,,
Q-11569,W,11.0,163850.0,1,163850.0,0.09050000000000001,0,66000,,,
Q-11570,W,11.0,173420.0,1,173420.0,0.1585,0,66000,,,
Q-11581,I1,22.0,185000.4,3,555001.2,0.1274,0,132000,240000.0,,
Q-11581,I1,22.0,185000.4,3,555001.2,0.1274,0,132000,240000.0,,
Q-11592,H1,37.0,366120.0,1,366120.0,0.449,1,222000,360000.0,,
Q-11602,I1,22.0,180039.6,2,360079.2,0.1033,0,132000,240000.0,,
Q-11602,I1,22.0,180039.6,2,360079.2,0.1033,0,132000,240000.0,,
Q-11625,H1,37.0,306504.0,1,306504.0,0.3418,0,222000,360000.0,,
Q-11627,H1,37.0,395928.0,1,395928.0,0.4904,1,222000,360000.0,,
Q-11637,H1,37.0,372600.0,1,372600.0,0.4585,1,222000,360000.0,,
Q-11635,I1,22.0,190008.0,1,190008.0,0.15039999999999998,0,132000,240000.0,,
Q-11641,I1,22.0,279864.0,1,279864.0,0.4232,1,132000,240000.0,,
Q-11658,J1,55.0,1173500.0,1,1173500.0,0.613,1,181500,620000.0,,
Q-11671,A1,15.0,230040.0,1,230040.0,0.2666,0,90000,170000.0,,
Q-11679,E1,200.0,2571400.0,1,2571400.0,0.34130000000000005,1,960000,,,2000000.0
Q-11680,W,11.0,290000.0,1,290000.0,0.4861,1,66000,,,
Q-11704,H1,37.0,391392.0,1,391392.0,0.48450000000000004,1,222000,360000.0,,
Q-11707,E1,200.0,4600000.0,1,4600000.0,0.0973,0,960000,,,2000000.0
Q-11708,E1,200.0,4600000.0,1,4600000.0,0.0933,0,960000,,,2000000.0
Q-11712,A1,15.0,244620.0,1,244620.0,0.3443,1,90000,170000.0,,
Q-09988,N1,75.0,947462.0,1,947462.0,0.4385,0,375000,760000.0,900000.0,
Q-11738,J1,55.0,580999.85,1,580999.85,0.2193,0,181500,620000.0,,
Q-11757,W,11.0,173420.0,1,173420.0,0.1866,0,66000,,,
Q-11773,I1,22.0,248554.8,1,248554.8,0.3505,0,132000,240000.0,,
Q-11774,N1,75.0,516095.0,1,516095.0,0.1666,0,375000,760000.0,900000.0,
Q-11793,H1,37.0,366120.0,1,366120.0,0.449,1,222000,360000.0,,
Q-11811,H1,37.0,366120.0,1,366120.0,0.449,1,222000,360000.0,,
Q-11801,I1,22.0,468000.0,1,468000.0,0.6551,1,132000,240000.0,,
Q-11821,A,7.5,115000.0,1,115000.0,0.2771,1,38700,10500.0,,
Q-11707,E1,200.0,1764400.0,1,1764400.0,0.0973,0,960000,,,2000000.0
Q-11708,E1,200.0,1613600.0,1,1613600.0,0.0933,0,960000,,,2000000.0
Q-11856,A,7.5,200000.0,1,200000.0,0.5843,1,38700,10500.0,,
Q-11872,I1,22.0,261612.0,1,261612.0,0.3829,1,132000,240000.0,,
Q-11874,W,11.0,163850.0,1,163850.0,0.09050000000000001,1,66000,,,
Q-11910,I1,22.0,468000.0,1,468000.0,0.6551,1,132000,240000.0,,
Q-11913,I1,22.0,242190.0,1,242190.0,0.33340000000000003,0,132000,240000.0,,
Q-11918,N1,75.0,740899.2,1,740899.2,0.396,1,375000,760000.0,900000.0,
Q-11920,W,11.0,290000.0,1,290000.0,0.4861,1,66000,,,
Q-11922,H1,37.0,292896.0,1,292896.0,0.2847,0,222000,360000.0,,
Q-11942,A,7.5,113000.0,1,113000.0,0.2643,1,38700,10500.0,,
Q-11940,I1,22.0,468000.0,2,936000.0,0.6551,1,132000,240000.0,,
Q-11953,Q,7.5,260000.0,1,260000.0,0.4448,1,45000,130000.0,,
Q-11956,W,11.0,163850.0,1,163850.0,0.09050000000000001,1,66000,,,
Q-11977,I1,22.0,261612.0,1,261612.0,0.3829,1,132000,240000.0,,
Q-11978,I1,22.0,261612.0,1,261612.0,0.3829,1,132000,240000.0,,
Q-07211,N1,75.0,580588.44,2,1161176.88,0.2288,0,375000,760000.0,900000.0,
Q-12032,I1,22.0,468000.0,1,468000.0,0.6551,1,132000,240000.0,,
Q-12035,I1,22.0,468000.0,1,468000.0,0.6551,1,132000,240000.0,,
Q-12065,I1,22.0,468000.0,1,468000.0,0.6556000000000001,1,132000,240000.0,,
Q-12067,N1,75.0,740899.2,1,740899.2,0.3957,1,375000,760000.0,900000.0,
Q-12072,I1,22.0,282672.0,1,282672.0,0.42969999999999997,1,132000,240000.0,,
Q-12086,H1,37.0,391392.0,1,391392.0,0.48450000000000004,1,222000,360000.0,,
Q-12088,W,11.0,163850.0,1,163850.0,0.09050000000000001,1,66000,,,
Q-12100,N1,75.0,787857.6,1,787857.6,0.43170000000000003,1,375000,760000.0,900000.0,
Q-12103,I1,22.0,264420.0,1,264420.0,0.6551,1,132000,240000.0,,
Q-12113,Q,7.5,157040.0,1,157040.0,0.051,1,45000,130000.0,,
Q-12120,A1,15.0,230040.0,1,230040.0,0.30269999999999997,1,90000,170000.0,,
Q-12123,I1,22.0,261612.0,1,261612.0,0.3829,1,132000,240000.0,,
Q-12122,N1,75.0,770500.0,1,770500.0,0.419,0,375000,760000.0,900000.0,
Q-12137,I1,22.0,264420.0,1,264420.0,0.3895,1,132000,240000.0,,
Q-12148,N1,75.0,787857.6,1,787857.6,0.43170000000000003,1,375000,760000.0,900000.0,
Q-12160,I1,22.0,190008.0,1,190008.0,0.15039999999999998,0,132000,240000.0,,
Q-12160,I1,22.0,190008.0,1,190008.0,0.15039999999999998,0,132000,240000.0,,
Q-12167,W,11.0,173420.0,1,173420.0,0.1407,1,66000,,,
Q-12170,S,110.0,1911780.0,1,1911780.0,0.4622,1,528000,1880000.0,,
Q-12177,S,110.0,1911780.0,1,1911780.0,0.4622,1,528000,1880000.0,,
Q-12192,O1,75.0,729159.6,1,729159.6,0.2849,1,375000,760000.0,900000.0,
Q-12192,P,75.0,864214.0,1,864214.0,0.2849,1,322500,,,
Q-12204,Q,7.5,146900.0,1,146900.0,0.0173,1,45000,130000.0,,
Q-12213,S,110.0,3420000.0,1,3420000.0,0.6994,1,528000,1880000.0,,
Q-12221,Q,7.5,260000.0,1,260000.0,0.4268,1,45000,130000.0,,
Q-12227,I1,22.0,468000.0,1,468000.0,0.6551,1,132000,240000.0,,
Q-12239,H1,37.0,648000.0,1,648000.0,0.688,1,222000,360000.0,,
Q-11467,I1,22.0,268538.4,1,268538.4,0.4303,0,132000,240000.0,,
Q-12249,S,110.0,1911780.0,1,1911780.0,0.4622,1,528000,1880000.0,,
Q-12253,I1,22.0,468000.0,1,468000.0,0.6556000000000001,1,132000,240000.0,,
Q-12258,I1,22.0,468000.0,1,468000.0,0.6556000000000001,1,132000,240000.0,,
Q-12260,H,200.0,2008010.0,1,2008010.0,0.5708,1,820000,,,
Q-12270,H1,37.0,370000.0,1,370000.0,0.4104,0,222000,360000.0,,
Q-12299,O,75.0,873490.0,1,873490.0,0.289,1,322500,,,
Q-12306,H1,37.0,249998.4,1,249998.4,0.193,0,222000,360000.0,,
Q-12306,H1,37.0,249998.4,1,249998.4,0.193,0,222000,360000.0,,
Q-12311,I1,22.0,468000.0,2,936000.0,0.6551,1,132000,240000.0,,
Q-12313,A1,15.0,244620.0,1,244620.0,0.3443,1,90000,170000.0,,
Q-12314,H1,37.0,648000.0,1,648000.0,0.688,1,222000,360000.0,,
Q-12315,I1,22.0,468000.0,1,468000.0,0.6551,1,132000,240000.0,,
Q-12317,H1,37.0,648000.0,1,648000.0,0.688,1,222000,360000.0,,
Q-12318,D1,200.0,2599000.0,1,2599000.0,0.3749,1,960000,,,2000000.0
Q-12322,I1,22.0,284076.0,1,284076.0,0.43170000000000003,1,132000,240000.0,,
Q-12326,Q,7.5,157040.0,1,157040.0,0.051,1,45000,130000.0,,
Q-12335,Q,7.5,157820.0,1,157820.0,0.0557,1,45000,130000.0,,
Q-12336,Q,7.5,149500.0,1,149500.0,0.0032,1,45000,130000.0,,
Q-11390,H1,37.0,383441.5,2,766883.0,0.4524,0,222000,360000.0,,
Q-12350,A1,15.0,242190.0,1,242190.0,0.33770000000000006,1,90000,170000.0,,
Q-12364,I1,22.0,468000.0,1,468000.0,0.6556000000000001,1,132000,240000.0,,
Q-12368,W,11.0,162110.0,1,162110.0,0.1025,1,66000,,,
Q-12380,O,75.0,873490.0,1,873490.0,0.289,1,322500,,,
Q-12382,S,110.0,3420000.0,1,3420000.0,0.6994,1,528000,1880000.0,,
Q-12389,N1,75.0,1304400.0,1,1304400.0,0.6568999999999999,1,375000,760000.0,900000.0,
Q-12391,Q,7.5,149500.0,1,149500.0,0.0032,1,45000,130000.0,,
Q-12392,N1,75.0,1304400.0,1,1304400.0,0.6568999999999999,1,375000,760000.0,900000.0,
Q-12393,N1,75.0,736986.0,1,736986.0,0.3943,1,375000,760000.0,900000.0,
Q-12394,N1,75.0,1304400.0,1,1304400.0,0.6568999999999999,1,375000,760000.0,900000.0,
Q-12398,N1,75.0,1304400.0,1,1304400.0,0.6568999999999999,1,375000,760000.0,900000.0,
Q-12400,O,75.0,1546000.0,1,1546000.0,0.5982999999999999,1,322500,,,
Q-12419,I1,22.0,468000.0,1,468000.0,0.6551,1,132000,240000.0,,
Q-12424,I1,22.0,468000.0,1,468000.0,0.6551,1,132000,240000.0,,
Q-12430,H1,37.0,372600.0,1,372600.0,0.4585,1,222000,360000.0,,
Q-12431,I1,22.0,282672.0,1,282672.0,0.4289,1,132000,240000.0,,
Q-12432,S,110.0,3420000.0,1,3420000.0,0.6994,1,528000,1880000.0,,
Q-12436,A1,15.0,250500.0,1,250500.0,0.3543,0,90000,170000.0,,
Q-12462,H1,37.0,362232.0,1,362232.0,0.44179999999999997,1,222000,360000.0,,
Q-12475,W,11.0,290000.0,1,290000.0,0.4861,1,66000,,,
Q-12483,W,11.0,173420.0,1,173420.0,0.1407,1,66000,,,
Q-12488,H1,37.0,648000.0,1,648000.0,0.6887000000000001,1,222000,360000.0,,
Q-12501,H1,37.0,648000.0,1,648000.0,0.6887000000000001,1,222000,360000.0,,
Q-12503,H1,37.0,366120.0,1,366120.0,0.449,1,222000,360000.0,,
Q-12506,A1,15.0,228825.0,1,228825.0,0.3045,1,90000,170000.0,,
Q-12514,H1,37.0,391392.0,1,391392.0,0.48450000000000004,1,222000,360000.0,,
Q-12516,Q,7.5,147680.0,1,147680.0,-0.0091,1,45000,130000.0,,
Q-12525,H1,37.0,648000.0,1,648000.0,0.6887000000000001,1,222000,360000.0,,
Q-12530,D1,200.0,4600000.0,1,4600000.0,0.6179,1,960000,,,2000000.0
Q-12532,D1,200.0,4600000.0,1,4600000.0,0.6181,1,960000,,,2000000.0
Q-12562,A1,15.0,245835.0,1,245835.0,0.3475,1,90000,170000.0,,
Q-12576,N1,75.0,787857.6,1,787857.6,0.43170000000000003,1,375000,760000.0,900000.0,
Q-12586,H1,37.0,387504.0,1,387504.0,0.4794,1,222000,360000.0,,
Q-12589,H1,37.0,391392.0,1,391392.0,0.48450000000000004,1,222000,360000.0,,
Q-12591,H1,37.0,391392.0,1,391392.0,0.48450000000000004,1,222000,360000.0,,
Q-12599,H1,37.0,391392.0,1,391392.0,0.48450000000000004,1,222000,360000.0,,
Q-12606,H1,37.0,648000.0,1,648000.0,0.6887000000000001,1,222000,360000.0,,
Q-12618,I1,22.0,264420.0,1,264420.0,0.3895,1,132000,240000.0,,
Q-12621,N1,75.0,729159.6,1,729159.6,0.32880000000000004,1,375000,760000.0,900000.0,
Q-12621,O,75.0,864214.0,1,864214.0,0.32880000000000004,1,322500,,,
Q-12622,I1,22.0,264420.0,1,264420.0,0.3895,1,132000,240000.0,,
Q-12624,H1,37.0,391392.0,1,391392.0,0.48450000000000004,1,222000,360000.0,,
Q-12628,I1,22.0,282672.0,1,282672.0,0.4289,1,132000,240000.0,,
Q-12630,W,11.0,162110.0,1,162110.0,0.1039,0,66000,,,
Q-12636,A1,15.0,244620.0,1,244620.0,0.3443,1,90000,170000.0,,
Q-12637,Q,7.5,157040.0,1,157040.0,0.051,1,45000,130000.0,,
Q-12638,W,11.0,290000.0,1,290000.0,0.4861,1,66000,,,
Q-12639,Q,7.5,157040.0,1,157040.0,0.051,1,45000,130000.0,,
Q-12642,K1,55.0,708794.0,1,708794.0,0.39390000000000003,1,181500,620000.0,,
Q-12643,H1,37.0,391392.0,1,391392.0,0.48450000000000004,1,222000,360000.0,,
Q-12644,A1,15.0,226395.0,1,226395.0,0.2915,1,90000,170000.0,,
Q-12647,W,11.0,175160.0,1,175160.0,0.1492,1,66000,,,
Q-12648,I1,22.0,282672.0,1,282672.0,0.4289,1,132000,240000.0,,
Q-12664,H1,37.0,310003.2,1,310003.2,0.3492,0,222000,360000.0,,
Q-12668,H1,37.0,310003.2,1,310003.2,0.29100000000000004,0,222000,360000.0,,
Q-12668,H1,37.0,290628.0,2,581256.0,0.29100000000000004,0,222000,360000.0,,
Q-12682,I1,22.0,468000.0,1,468000.0,0.6556000000000001,1,132000,240000.0,,
Q-12685,I1,22.0,468000.0,1,468000.0,0.6556000000000001,1,132000,240000.0,,
Q-12692,I1,22.0,261612.0,1,261612.0,0.3829,1,132000,240000.0,,
Q-12715,W,11.0,163850.0,1,163850.0,0.09050000000000001,1,66000,,,
Q-12718,Q,7.5,157040.0,1,157040.0,0.051,1,45000,130000.0,,
Q-12737,H1,37.0,395928.0,1,395928.0,0.4904,1,222000,360000.0,,
Q-12753,I1,22.0,282672.0,1,282672.0,0.42969999999999997,1,132000,240000.0,,
Q-12767,I1,22.0,282672.0,1,282672.0,0.4289,1,132000,240000.0,,
Q-12768,I1,22.0,282672.0,1,282672.0,0.4289,1,132000,240000.0,,
Q-12773,I1,22.0,282672.0,1,282672.0,0.4289,1,132000,240000.0,,
Q-12775,H1,37.0,391392.0,1,391392.0,0.48450000000000004,1,222000,360000.0,,
Q-12776,Q,7.5,157040.0,1,157040.0,0.051,1,45000,130000.0,,
Q-12783,W,11.0,175160.0,1,175160.0,0.1492,1,66000,,,
Q-12789,H1,37.0,391392.0,1,391392.0,0.6887000000000001,1,222000,360000.0,,
Q-12790,I1,22.0,468000.0,1,468000.0,0.6556000000000001,1,132000,240000.0,,
Q-12792,A1,15.0,244620.0,1,244620.0,0.3443,1,90000,170000.0,,
Q-12795,I1,22.0,282672.0,1,282672.0,0.4289,1,132000,240000.0,,
Q-12803,W,11.0,162110.0,1,162110.0,0.1025,1,66000,,,
Q-12815,Q,7.5,145340.0,1,145340.0,0.0067,1,45000,130000.0,,
Q-12816,H1,37.0,311234.4,1,311234.4,0.3547,0,222000,360000.0,,
Q-12817,H1,37.0,366120.0,1,366120.0,0.449,1,222000,360000.0,,
Q-12821,I1,22.0,468000.0,1,468000.0,0.6556000000000001,1,132000,240000.0,,
Q-12822,I1,22.0,468000.0,1,468000.0,0.6556000000000001,1,132000,240000.0,,
Q-12835,I1,22.0,285948.0,1,285948.0,0.4354,1,132000,240000.0,,
Q-12836,H1,37.0,387504.0,1,387504.0,0.4782,1,222000,360000.0,,
Q-12838,H1,37.0,387504.0,1,387504.0,0.4794,1,222000,360000.0,,
Q-12845,H1,37.0,391392.0,1,391392.0,0.48450000000000004,1,222000,360000.0,,
Q-12848,O1,75.0,787857.6,1,787857.6,0.4143,1,375000,760000.0,900000.0,
Q-12853,I1,22.0,468000.0,1,468000.0,0.6556000000000001,1,132000,240000.0,,
Q-12858,N1,75.0,1304400.0,1,1304400.0,0.6568999999999999,1,375000,760000.0,900000.0,
Q-12855,H1,37.0,292896.0,5,1464480.0,0.305,0,222000,360000.0,,
Q-12855,H1,37.0,274557.6,1,274557.6,0.305,0,222000,360000.0,,
Q-12872,H1,37.0,391392.0,1,391392.0,0.48450000000000004,1,222000,360000.0,,
Q-12873,A1,15.0,247455.0,1,247455.0,0.3518,1,90000,170000.0,,
Q-12874,H1,37.0,391392.0,1,391392.0,0.48450000000000004,1,222000,360000.0,,
Q-12875,I1,22.0,269100.0,1,269100.0,0.40009999999999996,1,132000,240000.0,,
Q-12877,I1,22.0,269100.0,1,269100.0,0.40009999999999996,1,132000,240000.0,,
Q-12897,I1,22.0,264420.0,1,264420.0,0.3895,1,132000,240000.0,,
Q-12895,H1,37.0,420000.0,2,840000.0,0.455,0,222000,360000.0,,
Q-12899,I1,22.0,282672.0,1,282672.0,0.4289,1,132000,240000.0,,
Q-12895,A1,15.0,265000.0,1,265000.0,0.455,0,90000,170000.0,,
