original_row_index,product_model,kw,unit_price,qty,subtotal_price,gross_margin_rate,energy_grant_amount,competitor_a,competitor_b,competitor_c,is_compe_a,is_compe_b,is_compe_c,competitor_count_available,avg_competitor_price,min_competitor_price,max_competitor_price,price_gap_avg_competitor,price_gap_avg_competitor_pct,price_gap_min_competitor,price_gap_min_competitor_pct,higher_than_avg_competitor,is_lower_than_competitor,effective_price_after_grant,grant_ratio_to_subtotal,estimated_cost,estimated_gross_profit
3051,0.04206908603548072,0.0027546613590675407,0.2538815820294258,-0.04309881396780838,-0.05282908951674472,0.022757841694547098,0.010513472163584083,0.030413968081702478,-0.001274002006975934,0.0,0.0,-0.00018141530454158784,0.0,0.0,0.004707374726422131,0.0,0.0,0.3008773198761628,-0.22442363569040025,0.040367586398861025,-0.8923974855232518,-0.06352150586317293,0.0,-0.18358564784255577,1.7341090208178502,0.1437768761433108,0.02715318113027024
366,-0.006648257619235665,0.006748509239405394,-0.2590326656381876,-0.05377356926430366,0.16032912493450568,-4.180123169192957,-0.0014026373461820186,0.027753106841119007,-0.000756209778774064,0.0,0.0,-7.256613112986087e-05,0.0,0.0,0.0023733177152462305,0.0,0.0,0.36362668644389484,0.3402821122228488,0.21275509128152406,-2.368446009869658,-0.004820776259584818,0.0,-0.6401721168131189,-0.5852446737687933,-0.822713603016291,-0.05557406027510296
3379,-0.0283024593621667,0.0013136501330882312,0.16662799398152855,-0.08040345247020014,0.09568612776114606,0.5858252995541988,-0.011892193563107866,0.03777811769046821,-0.003316176416119561,0.0,0.0,-0.00010366589995101095,0.0,0.0,-0.004174847339745611,0.0,0.0,-0.06271025874753831,-0.6504475121488577,-0.02534983419231139,-1.093051446574609,0.016994362729019486,0.0,-0.36744029184526883,-0.6589172208967284,-1.1960352366971891,-0.06381541232171002
1801,0.06260139475387405,0.0026599476786213928,-0.1704385733277013,-0.036380316928989485,0.045724940739019074,0.45054290245032463,0.015074048086535185,0.037016950792749415,-0.001274002006975934,0.0,0.0,-0.00018141530454158784,0.0,0.0,0.0058891976857557895,0.0,0.0,-0.02604628905537538,-0.2928797849944385,-0.12566706093515678,-0.8938135440996848,-0.056572788878111166,0.0,-0.1386536743171746,0.3376276812533615,0.290093656756726,-0.08970438816177193
3098,0.015550141135026934,0.0036428881576284766,-0.13277744275357692,-0.054280649182619524,0.031038257271065958,0.2881782071921043,-0.005842127075884491,0.03292055168945808,-0.001274002006975934,0.0,0.0,-7.256613112986087e-05,0.0,0.0,0.003767749594990164,0.0,0.0,-0.3157460628901026,-0.7056945353119226,-0.15048079189175043,-0.7939007385849254,-0.029116393306758255,0.0,-0.2156316228468495,0.3673531985579757,-1.044350670246131,-0.23896489576261956
1415,-0.006648257619235665,0.006748509239405394,-0.2590326656381876,-0.05377356926430366,0.16032912493450568,-4.180123169192957,-0.0014026373461820186,0.027753106841119007,-0.000756209778774064,0.0,0.0,-7.256613112986087e-05,0.0,0.0,0.0023733177152462305,0.0,0.0,0.36362668644389484,0.3402821122228488,0.21275509128152406,-2.368446009869658,-0.004820776259584818,0.0,-0.6401721168131189,-0.5852446737687933,-0.822713603016291,-0.05557406027510296
3094,-0.06587018279434233,0.0036109278397634626,-0.968828586487798,-0.04773094253090676,0.07291083194344537,0.5971314204503142,0.008524854271672665,-0.15013142693263945,0.008546791983753792,0.0,0.0,0.0007593734795227646,0.0,0.0,-0.019213497180026025,0.0,0.0,-1.088552795232099,1.4588299545726477,0.02924916808573471,2.6717214246942604,0.04612399198260391,0.0002630143263377249,-0.28202162385117846,0.35765164636781266,0.7885382893576752,-0.11321017889065843
3164,-0.06921648225106765,0.004161537066102028,-0.1729871098327567,-0.08382456690887921,0.03047563622298185,-0.15899967476987512,-0.04459053190483246,0.039357196409255266,-0.0008833600833895617,0.0,0.0,-5.1832948811352255e-05,0.0,0.0,0.0014567889249883592,0.0,0.0,-0.045414319365518166,-0.417789298707321,-0.03418736255604017,-1.4399391495322924,0.02079446580959484,0.0,-0.9660804347504746,-1.1446392075058611,-1.2066689074368697,-0.06585769586279638
2370,-0.060542269282159396,0.006386781306937337,0.019674628153916275,-0.05942622461298015,0.16246165700431447,-4.059063432675102,-0.028852405049838124,0.02622788063948974,-0.000756209778774064,0.0,0.0,-7.256613112986087e-05,0.0,0.0,0.0036950099025852977,0.0,0.0,0.09076535401356522,0.32229137929352875,0.4817859933264299,-2.861188564123586,-0.004924208219454158,0.0,-0.7981539245205931,-0.5945227806275943,-0.21492910054377717,0.053385558762674916
3949,0.024786702794372104,0.0023309470526874064,-0.23860905633107904,-0.07778041940648109,0.15755811815659398,-4.410218824653348,0.005711384523892775,0.013818440701579676,-0.000756209778774064,0.0,0.0,-7.256613112986087e-05,0.0,0.0,0.0036950099025852977,0.0,0.0,0.10967502723491634,0.5016753000584867,0.5615265997404094,-1.870621042453422,-0.004659868597227615,0.0,-0.9052546632087615,-0.5317806787978043,-0.48881699630703224,-0.2551561659570143
1116,-0.006648257619235665,0.006748509239405394,-0.2590326656381876,-0.05377356926430366,0.16032912493450568,-4.180123169192957,-0.0014026373461820186,0.027753106841119007,-0.000756209778774064,0.0,0.0,-7.256613112986087e-05,0.0,0.0,0.0023733177152462305,0.0,0.0,0.36362668644389484,0.3402821122228488,0.21275509128152406,-2.368446009869658,-0.004820776259584818,0.0,-0.6401721168131189,-0.5852446737687933,-0.822713603016291,-0.05557406027510296
721,0.02195252451871056,0.003786955547693651,-0.18175879071335657,-0.038333850344643,-0.06783885162949446,-0.28246888366425993,0.006221886223647744,0.033176824578549716,-0.001274002006975934,0.0,0.0,-5.1832948811352255e-05,0.0,0.0,0.006582718580029905,0.0,0.0,0.03138739630958298,-0.3096562912824447,-0.4376987744879443,-0.8894310043758015,-0.00894888111448381,0.0,-0.20717120777306264,0.16294093282747782,-0.9991653317935925,-0.4598986091959523
2337,-0.01732271907982067,0.0017822612868621946,0.32215954527870055,-0.0808938262972515,0.13913293170917312,0.37969621166463186,-0.014304482544830535,0.05047813918092288,-0.001988633571891114,0.0,0.0,-0.00010366589995101095,0.0,0.0,-0.004174847339745611,0.0,0.0,-0.05685306033570669,-0.6675009318696175,3.070842125453055e-05,-1.0679520429594413,0.0169075609970605,0.0,-0.008245005359931383,-0.6751118261050215,-1.5209782732497115,0.04828095055912854
1332,0.03422905515981256,0.0031725124875083568,0.43273756385984596,-0.08686172857764177,0.1745791247696616,0.6771244583732187,-0.014304482544830535,0.05047813918092288,-0.001988633571891114,0.0,0.0,-0.00010366589995101095,0.0,0.0,-0.004174847339745611,0.0,0.0,0.0008969286365027074,-0.48279222629022117,-0.02633030266384594,-0.961281105882299,0.0169075609970605,0.0,0.9802674303328968,-0.7445665000981898,-2.0740674065735947,0.26342038408329244
837,-0.008343607550195885,-0.01839274470694363,-0.1954029561515199,-0.08322240706416778,0.014769962418649812,0.2650423594636959,-0.04459053190483246,0.03992524848785251,-0.0014011523115914316,0.0,0.0,-5.1832948811352255e-05,0.0,0.0,0.0014567889249883592,0.0,0.0,-0.17624505020387005,-0.4087604928052679,-0.01175913822320581,-1.4483550186737557,0.02067581263137981,0.0,-0.8769426971163193,-1.0269013059839927,-0.4493341097753728,-0.08075069184953464
4769,-0.060542269282159396,0.006386781306937337,0.019674628153916275,-0.05942622461298015,0.16246165700431447,-4.059063432675102,-0.028852405049838124,0.02622788063948974,-0.000756209778774064,0.0,0.0,-7.256613112986087e-05,0.0,0.0,0.0036950099025852977,0.0,0.0,0.09076535401356522,0.32229137929352875,0.4817859933264299,-2.861188564123586,-0.004924208219454158,0.0,-0.7981539245205931,-0.5945227806275943,-0.21492910054377717,0.053385558762674916
3964,0.015550141135026934,0.0036428881576284766,-0.13277744275357692,-0.054280649182619524,0.031038257271065958,0.2881782071921043,-0.005842127075884491,0.03292055168945808,-0.001274002006975934,0.0,0.0,-7.256613112986087e-05,0.0,0.0,0.003767749594990164,0.0,0.0,-0.3157460628901026,-0.7056945353119226,-0.15048079189175043,-0.7939007385849254,-0.029116393306758255,0.0,-0.2156316228468495,0.3673531985579757,-1.044350670246131,-0.23896489576261956
1582,0.02701608434668742,0.003707152174029034,-0.05118795892820344,-0.027825868687359617,0.016453285360039444,0.7330513428719132,0.007403465899988078,0.030806549226399513,-0.001274002006975934,0.0,0.0,-5.1832948811352255e-05,0.0,0.0,0.006582718580029905,0.0,0.0,0.25069012431282317,-0.16973201937013072,-0.14714772503997664,-0.6890690244315192,-0.009008903264184482,0.0,-0.0368949784823053,0.6680846985100652,1.4242677285115497,-0.039669738569937184
2320,0.015550141135026934,0.0036428881576284766,-0.11347616970844683,-0.05251255332608707,0.03750285438472929,0.40380685702199115,-0.005842127075884491,0.03292055168945808,-0.001274002006975934,0.0,0.0,-7.256613112986087e-05,0.0,0.0,0.003767749594990164,0.0,0.0,-0.2841843591057113,-0.7484654323876021,-0.15256518411712022,-0.789103670262848,-0.028756140863988547,0.0,-0.19904546894846134,0.30733678924443664,-0.6805243791895919,-0.20397624248085777
